maintenance_id,truck_id,maintenance_date,maintenance_type,odometer_reading,labor_hours,labor_cost,parts_cost,total_cost,facility_location,downtime_hours,service_description
MAINT00001790,TRK00022,2023-10-21,Repair,281597,2.1,220.99,2813.64,3034.63,Salt Lake City,30.4,Routine Repair
MAINT00001791,TRK00035,2023-10-21,Transmission,635917,4.2,521.96,374.13,896.09,Portland,8.6,Scheduled Transmission
MAINT00001792,TRK00011,2023-10-21,Preventive,537088,4.5,508.01,3053.65,3561.66,Philadelphia,24.9,Routine Preventive
MAINT00001793,TRK00108,2023-10-21,Tire,395275,0.6,60.27,929.23,989.5,Milwaukee,34.2,Routine Tire
MAINT00001794,TRK00003,2023-10-22,Tire,596635,5.2,598.21,1698.33,2296.54,Las Vegas,25.3,Scheduled Tire
MAINT00001795,TRK00099,2023-10-22,Brake,382266,7.9,801.86,3082.95,3884.81,Nashville,19.3,Emergency Brake
MAINT00001796,TRK00067,2023-10-22,Preventive,86951,1.9,215.05,631.95,847.0,Columbus,42.7,Scheduled Preventive
MAINT00001797,TRK00032,2023-10-22,Repair,122327,3.1,267.33,3395.22,3662.55,Atlanta,36.5,Emergency Repair
MAINT00001798,TRK00118,2023-10-23,Transmission,705934,3.7,382.47,588.24,970.71,Los Angeles,44.4,Routine Transmission
MAINT00001799,TRK00085,2023-10-23,Tire,677687,7.1,648.06,3375.96,4024.02,Charlotte,45.2,Routine Tire
MAINT00001800,TRK00113,2023-10-23,Inspection,225293,5.4,658.54,72.98,731.52,Phoenix,44.4,Emergency Inspection
MAINT00001801,TRK00026,2023-10-23,Preventive,57102,4.3,455.74,1278.93,1734.67,Indianapolis,40.9,Scheduled Preventive
MAINT00001802,TRK00008,2023-10-23,Inspection,474287,2.9,268.63,16.83,285.46,Seattle,15.2,Scheduled Inspection
MAINT00001803,TRK00014,2023-10-24,Inspection,123841,1.6,181.86,101.58,283.44,Denver,37.2,Scheduled Inspection
MAINT00001804,TRK00116,2023-10-25,Engine,56918,3.0,332.69,2194.55,2527.24,Atlanta,6.2,Routine Engine
MAINT00001805,TRK00057,2023-10-25,Brake,216670,1.6,142.92,838.91,981.83,Columbus,24.4,Emergency Brake
MAINT00001806,TRK00095,2023-10-25,Engine,88013,4.1,404.77,2372.22,2776.99,Omaha,2.2,Emergency Engine
MAINT00001807,TRK00074,2023-10-25,Repair,97724,1.9,194.93,791.01,985.94,Denver,11.1,Routine Repair
MAINT00001808,TRK00058,2023-10-25,Engine,394188,3.2,360.68,3059.84,3420.52,Los Angeles,28.9,Scheduled Engine
MAINT00001809,TRK00018,2023-10-25,Repair,549961,5.1,486.62,2684.36,3170.98,Seattle,23.8,Scheduled Repair
MAINT00001810,TRK00031,2023-10-25,Repair,598689,4.8,476.28,2133.46,2609.74,Detroit,29.2,Scheduled Repair
MAINT00001811,TRK00035,2023-10-25,Repair,192761,4.4,400.76,1398.84,1799.6,Nashville,42.4,Emergency Repair
MAINT00001812,TRK00057,2023-10-25,Preventive,139222,5.8,566.33,55.64,621.97,Oklahoma City,22.3,Emergency Preventive
MAINT00001813,TRK00013,2023-10-26,Engine,348143,5.1,635.73,1347.84,1983.57,Nashville,18.8,Scheduled Engine
MAINT00001814,TRK00030,2023-10-26,Repair,663903,6.9,844.66,2948.8,3793.46,Milwaukee,38.7,Scheduled Repair
MAINT00001815,TRK00035,2023-10-26,Repair,201235,5.9,664.74,699.8,1364.54,Houston,14.2,Scheduled Repair
MAINT00001816,TRK00104,2023-10-26,Preventive,229579,3.2,389.42,1517.18,1906.6,Charlotte,27.5,Routine Preventive
MAINT00001817,TRK00002,2023-10-26,Engine,654137,4.7,565.66,1134.37,1700.03,Denver,27.7,Emergency Engine
MAINT00001818,TRK00071,2023-10-27,Tire,641912,1.1,133.31,810.69,944.0,Oklahoma City,30.2,Emergency Tire
MAINT00001819,TRK00093,2023-10-27,Engine,494472,3.6,401.42,2872.62,3274.04,Detroit,19.4,Emergency Engine
MAINT00001820,TRK00120,2023-10-27,Repair,446586,4.3,457.84,1139.08,1596.92,Chicago,16.3,Routine Repair
MAINT00001821,TRK00110,2023-10-27,Engine,184110,5.0,566.85,3456.12,4022.97,Denver,34.5,Routine Engine
MAINT00001822,TRK00074,2023-10-28,Tire,398032,1.5,186.03,2831.46,3017.49,Denver,25.0,Routine Tire
MAINT00001823,TRK00106,2023-10-28,Brake,572811,2.2,270.83,3000.2,3271.03,Memphis,39.2,Emergency Brake
MAINT00001824,TRK00111,2023-10-28,Inspection,530753,2.1,240.19,142.32,382.51,Kansas City,44.8,Scheduled Inspection
MAINT00001825,TRK00072,2023-10-29,Tire,386566,3.1,356.6,1439.19,1795.79,Nashville,3.8,Emergency Tire
MAINT00001826,TRK00034,2023-10-29,Transmission,195490,4.9,417.35,3210.67,3628.02,Portland,16.8,Emergency Transmission
MAINT00001827,TRK00076,2023-10-30,Tire,571555,7.8,890.79,1506.62,2397.41,Salt Lake City,3.8,Routine Tire
MAINT00001828,TRK00119,2023-10-30,Preventive,727934,1.8,203.48,679.38,882.86,Kansas City,15.7,Scheduled Preventive
MAINT00001829,TRK00075,2023-10-31,Preventive,393914,7.6,688.94,3273.05,3961.99,Minneapolis,43.7,Routine Preventive
MAINT00001830,TRK00070,2023-10-31,Repair,93385,6.1,621.15,3101.22,3722.37,Denver,8.7,Routine Repair
MAINT00001831,TRK00060,2023-11-01,Tire,372351,5.7,617.92,2637.44,3255.36,Atlanta,7.8,Routine Tire
MAINT00001832,TRK00016,2023-11-02,Inspection,726936,3.4,398.03,15.63,413.66,Oklahoma City,5.2,Routine Inspection
MAINT00001833,TRK00108,2023-11-02,Engine,151775,3.5,423.51,2906.47,3329.98,Minneapolis,33.4,Routine Engine
MAINT00001834,TRK00115,2023-11-03,Tire,366065,4.8,594.95,1003.51,1598.46,Atlanta,23.5,Scheduled Tire
MAINT00001835,TRK00046,2023-11-03,Inspection,564279,5.1,462.45,54.09,516.54,Philadelphia,42.1,Emergency Inspection
MAINT00001836,TRK00086,2023-11-03,Tire,728460,5.3,569.59,2853.89,3423.48,Phoenix,13.5,Emergency Tire
MAINT00001837,TRK00029,2023-11-04,Preventive,122851,5.9,674.8,363.38,1038.18,Phoenix,43.6,Scheduled Preventive
MAINT00001838,TRK00099,2023-11-04,Brake,549488,4.9,603.12,1677.25,2280.37,Indianapolis,41.3,Emergency Brake
MAINT00001839,TRK00059,2023-11-04,Repair,683328,5.9,698.38,2417.42,3115.8,Denver,4.7,Scheduled Repair
MAINT00001840,TRK00031,2023-11-05,Repair,717836,2.4,291.17,373.98,665.15,Phoenix,18.1,Routine Repair
MAINT00001841,TRK00041,2023-11-05,Transmission,441663,7.0,771.85,1852.18,2624.03,New York,17.7,Scheduled Transmission
MAINT00001842,TRK00049,2023-11-05,Repair,222093,4.2,445.46,2611.96,3057.42,Portland,12.9,Routine Repair
MAINT00001843,TRK00070,2023-11-05,Transmission,136957,7.9,867.67,3135.94,4003.61,Milwaukee,14.1,Scheduled Transmission
MAINT00001844,TRK00054,2023-11-05,Tire,531749,2.4,255.61,373.34,628.95,Phoenix,46.8,Routine Tire
MAINT00001845,TRK00055,2023-11-06,Repair,525245,1.6,189.83,1778.51,1968.34,Dallas,46.9,Emergency Repair
MAINT00001846,TRK00040,2023-11-06,Tire,539903,4.4,411.64,2965.83,3377.47,Denver,5.0,Emergency Tire
MAINT00001847,TRK00099,2023-11-07,Transmission,285527,3.6,408.88,2449.84,2858.72,Columbus,3.3,Routine Transmission
MAINT00001848,TRK00055,2023-11-07,Transmission,394229,6.4,688.59,688.9,1377.49,Charlotte,29.2,Emergency Transmission
MAINT00001849,TRK00003,2023-11-08,Repair,108343,2.4,290.78,1749.84,2040.62,Minneapolis,28.1,Scheduled Repair
MAINT00001850,TRK00050,2023-11-10,Tire,668542,3.2,377.89,3380.19,3758.08,New York,37.9,Scheduled Tire
MAINT00001851,TRK00120,2023-11-10,Transmission,181319,7.1,748.81,1461.26,2210.07,Nashville,11.4,Routine Transmission
MAINT00001852,TRK00104,2023-11-10,Brake,681426,2.6,222.95,1875.0,2097.95,Portland,7.5,Emergency Brake
MAINT00001853,TRK00040,2023-11-10,Transmission,115210,6.2,733.91,2470.71,3204.62,Chicago,30.6,Scheduled Transmission
MAINT00001854,TRK00068,2023-11-11,Engine,679128,2.4,246.32,3103.43,3349.75,Minneapolis,26.4,Scheduled Engine
MAINT00001855,TRK00014,2023-11-12,Inspection,165450,6.0,735.52,57.04,792.56,Charlotte,36.9,Routine Inspection
MAINT00001856,TRK00009,2023-11-12,Tire,387221,7.6,703.83,1903.66,2607.49,Salt Lake City,34.2,Scheduled Tire
MAINT00001857,TRK00060,2023-11-12,Engine,522489,5.5,565.68,2762.69,3328.37,Dallas,3.8,Routine Engine
MAINT00001858,TRK00003,2023-11-13,Brake,630009,6.4,692.02,2543.85,3235.87,Philadelphia,3.7,Scheduled Brake
MAINT00001859,TRK00090,2023-11-13,Tire,196361,5.3,545.86,1746.51,2292.37,Phoenix,6.2,Routine Tire
MAINT00001860,TRK00010,2023-11-13,Inspection,102313,1.6,177.77,141.9,319.67,Las Vegas,22.3,Emergency Inspection
MAINT00001861,TRK00118,2023-11-13,Brake,139180,8.0,805.47,1706.83,2512.3,Oklahoma City,11.8,Scheduled Brake
MAINT00001862,TRK00120,2023-11-14,Inspection,737504,2.4,261.98,102.21,364.19,Omaha,37.3,Routine Inspection
MAINT00001863,TRK00044,2023-11-14,Tire,66747,2.3,235.66,292.2,527.86,Indianapolis,35.8,Emergency Tire
MAINT00001864,TRK00085,2023-11-14,Repair,623101,2.9,340.45,1255.52,1595.97,Salt Lake City,9.4,Routine Repair
MAINT00001865,TRK00039,2023-11-15,Preventive,347916,5.1,621.43,1941.75,2563.18,Salt Lake City,16.9,Emergency Preventive
MAINT00001866,TRK00038,2023-11-15,Inspection,588810,2.3,274.94,126.62,401.56,Seattle,43.7,Emergency Inspection
MAINT00001867,TRK00071,2023-11-15,Preventive,488126,6.3,553.65,1247.28,1800.93,Milwaukee,44.6,Routine Preventive
MAINT00001868,TRK00026,2023-11-15,Tire,364168,1.4,154.99,1071.91,1226.9,Miami,5.7,Routine Tire
MAINT00001869,TRK00010,2023-11-15,Transmission,133975,5.8,559.06,3480.79,4039.85,Omaha,46.3,Emergency Transmission
MAINT00001870,TRK00089,2023-11-16,Inspection,327969,3.4,368.9,105.79,474.69,Houston,15.9,Emergency Inspection
MAINT00001871,TRK00105,2023-11-16,Preventive,431322,7.2,676.07,1330.29,2006.36,Atlanta,11.1,Emergency Preventive
MAINT00001872,TRK00011,2023-11-16,Brake,75535,7.3,806.78,74.43,881.21,Indianapolis,44.6,Routine Brake
MAINT00001873,TRK00073,2023-11-17,Preventive,69833,5.0,583.41,3175.29,3758.7,Memphis,40.7,Routine Preventive
MAINT00001874,TRK00066,2023-11-17,Tire,398171,3.3,301.44,539.58,841.02,Dallas,25.9,Emergency Tire
MAINT00001875,TRK00120,2023-11-17,Repair,217657,4.5,510.53,3435.57,3946.1,Atlanta,32.6,Scheduled Repair
MAINT00001876,TRK00115,2023-11-17,Repair,544463,1.9,230.37,647.42,877.79,Nashville,10.7,Emergency Repair
MAINT00001877,TRK00032,2023-11-18,Tire,72201,7.8,838.02,757.69,1595.71,Kansas City,42.2,Scheduled Tire
MAINT00001878,TRK00100,2023-11-18,Preventive,184908,1.7,181.38,2092.84,2274.22,Minneapolis,43.3,Scheduled Preventive
MAINT00001879,TRK00095,2023-11-18,Inspection,562917,5.8,618.99,79.69,698.68,Detroit,2.2,Routine Inspection
MAINT00001880,TRK00031,2023-11-19,Preventive,602966,4.7,531.5,2100.0,2631.5,Denver,37.4,Emergency Preventive
MAINT00001881,TRK00074,2023-11-19,Repair,278230,6.0,654.68,2987.61,3642.29,Nashville,27.2,Routine Repair
MAINT00001882,TRK00102,2023-11-21,Preventive,347799,2.6,288.74,1199.46,1488.2,Denver,29.0,Emergency Preventive
MAINT00001883,TRK00084,2023-11-21,Engine,431091,7.3,787.07,2883.8,3670.87,Nashville,2.4,Routine Engine
MAINT00001884,TRK00097,2023-11-21,Inspection,179285,6.7,808.22,136.93,945.15,Minneapolis,4.1,Emergency Inspection
MAINT00001885,TRK00114,2023-11-21,Brake,208839,1.2,126.67,2664.86,2791.53,Minneapolis,15.7,Scheduled Brake
MAINT00001886,TRK00034,2023-11-22,Inspection,719673,2.4,229.34,91.57,320.91,Minneapolis,40.8,Routine Inspection
MAINT00001887,TRK00115,2023-11-22,Inspection,666402,4.6,427.69,137.42,565.11,Memphis,20.9,Routine Inspection
MAINT00001888,TRK00007,2023-11-22,Repair,607732,4.8,431.26,2814.72,3245.98,Kansas City,41.9,Emergency Repair
MAINT00001889,TRK00034,2023-11-22,Repair,107813,7.0,846.26,230.35,1076.61,Seattle,13.4,Routine Repair
MAINT00001890,TRK00093,2023-11-22,Engine,609407,2.2,244.81,216.13,460.94,Milwaukee,29.7,Routine Engine
MAINT00001891,TRK00100,2023-11-23,Inspection,615609,3.3,405.07,14.54,419.61,Indianapolis,23.9,Routine Inspection
MAINT00001892,TRK00014,2023-11-23,Engine,693437,6.1,654.52,3157.4,3811.92,Omaha,18.9,Emergency Engine
MAINT00001893,TRK00057,2023-11-24,Transmission,104690,4.5,515.9,2457.54,2973.44,Salt Lake City,29.8,Routine Transmission
MAINT00001894,TRK00079,2023-11-24,Engine,59308,3.5,372.2,1601.15,1973.35,Phoenix,33.9,Routine Engine
MAINT00001895,TRK00020,2023-11-24,Engine,356841,2.3,199.3,2939.41,3138.71,Kansas City,2.5,Scheduled Engine
MAINT00001896,TRK00114,2023-11-25,Transmission,598393,6.9,694.0,2463.23,3157.23,Salt Lake City,31.9,Emergency Transmission
MAINT00001897,TRK00060,2023-11-25,Inspection,194097,0.6,51.38,13.55,64.93,Kansas City,31.5,Scheduled Inspection
MAINT00001898,TRK00001,2023-11-25,Inspection,68832,2.0,230.88,135.42,366.3,Memphis,27.8,Scheduled Inspection
MAINT00001899,TRK00049,2023-11-25,Inspection,467660,6.4,737.58,121.58,859.16,Charlotte,7.9,Emergency Inspection
MAINT00001900,TRK00094,2023-11-25,Repair,415715,3.1,310.43,3086.67,3397.1,Portland,20.2,Routine Repair
MAINT00001901,TRK00061,2023-11-25,Brake,84205,4.4,471.33,2504.98,2976.31,Los Angeles,38.7,Scheduled Brake
MAINT00001902,TRK00003,2023-11-27,Transmission,630825,0.8,87.75,2376.69,2464.44,Los Angeles,46.8,Emergency Transmission
MAINT00001903,TRK00111,2023-11-27,Repair,79573,7.0,769.62,1079.55,1849.17,Omaha,10.8,Routine Repair
MAINT00001904,TRK00043,2023-11-28,Engine,255438,1.7,175.74,316.58,492.32,Phoenix,8.3,Emergency Engine
MAINT00001905,TRK00056,2023-11-28,Tire,570369,5.4,655.17,279.57,934.74,New York,37.4,Scheduled Tire
MAINT00001906,TRK00053,2023-11-28,Engine,283790,3.6,413.84,226.39,640.23,Houston,44.2,Emergency Engine
MAINT00001907,TRK00011,2023-11-28,Preventive,244355,6.1,635.03,596.57,1231.6,Houston,10.3,Routine Preventive
MAINT00001908,TRK00032,2023-11-29,Preventive,394025,2.2,266.97,1950.97,2217.94,Los Angeles,45.0,Routine Preventive
MAINT00001909,TRK00011,2023-11-29,Engine,66256,5.2,598.16,1911.67,2509.83,Atlanta,45.1,Scheduled Engine
MAINT00001910,TRK00108,2023-11-29,Engine,104450,3.3,295.21,1823.66,2118.87,Oklahoma City,11.1,Emergency Engine
MAINT00001911,TRK00080,2023-11-30,Preventive,721764,4.1,386.6,2052.58,2439.18,Dallas,17.5,Emergency Preventive
MAINT00001912,TRK00115,2023-12-01,Tire,178011,6.8,584.99,58.06,643.05,Seattle,32.9,Emergency Tire
MAINT00001913,TRK00073,2023-12-01,Transmission,578997,1.2,132.63,1674.28,1806.91,Memphis,33.6,Emergency Transmission
MAINT00001914,TRK00072,2023-12-01,Repair,285318,1.4,163.61,765.3,928.91,Milwaukee,37.9,Emergency Repair
MAINT00001915,TRK00029,2023-12-02,Brake,153540,4.9,443.07,957.29,1400.36,Charlotte,42.9,Emergency Brake
MAINT00001916,TRK00103,2023-12-02,Transmission,651772,0.9,88.63,125.89,214.52,Salt Lake City,30.4,Emergency Transmission
MAINT00001917,TRK00033,2023-12-02,Repair,316918,2.9,342.3,1831.48,2173.78,Omaha,27.5,Scheduled Repair
MAINT00001918,TRK00071,2023-12-04,Engine,647503,3.9,443.37,3428.49,3871.86,Dallas,43.1,Scheduled Engine
MAINT00001919,TRK00075,2023-12-04,Preventive,372822,5.0,556.46,2961.39,3517.85,Las Vegas,13.8,Scheduled Preventive
MAINT00001920,TRK00071,2023-12-04,Tire,693501,2.3,196.11,1039.3,1235.41,Charlotte,22.5,Emergency Tire
MAINT00001921,TRK00017,2023-12-04,Repair,715956,0.6,58.84,598.84,657.68,Denver,28.7,Emergency Repair
MAINT00001922,TRK00093,2023-12-05,Brake,171193,4.3,485.12,3006.24,3491.36,Houston,38.4,Scheduled Brake
MAINT00001923,TRK00115,2023-12-05,Brake,649092,2.4,299.12,3024.37,3323.49,Seattle,15.8,Scheduled Brake
MAINT00001924,TRK00067,2023-12-05,Inspection,727712,1.1,126.44,116.48,242.92,Salt Lake City,43.5,Routine Inspection
MAINT00001925,TRK00112,2023-12-05,Transmission,325800,4.0,480.55,82.71,563.26,Salt Lake City,27.9,Routine Transmission
MAINT00001926,TRK00014,2023-12-05,Brake,319818,2.5,287.27,1493.0,1780.27,Indianapolis,42.6,Scheduled Brake
MAINT00001927,TRK00008,2023-12-05,Brake,101096,5.0,495.88,1373.5,1869.38,Memphis,19.9,Routine Brake
MAINT00001928,TRK00053,2023-12-06,Transmission,72156,7.7,872.7,2693.96,3566.66,Dallas,30.4,Emergency Transmission
MAINT00001929,TRK00003,2023-12-07,Repair,425359,7.0,603.61,916.52,1520.13,Phoenix,36.2,Scheduled Repair
MAINT00001930,TRK00002,2023-12-08,Brake,652877,4.9,531.24,1250.15,1781.39,New York,15.5,Routine Brake
MAINT00001931,TRK00062,2023-12-08,Inspection,707464,1.3,118.13,57.7,175.83,Seattle,32.0,Scheduled Inspection
MAINT00001932,TRK00100,2023-12-08,Tire,151326,5.8,715.28,3462.39,4177.67,Miami,2.4,Emergency Tire
MAINT00001933,TRK00094,2023-12-08,Preventive,562882,7.3,645.54,417.15,1062.69,Denver,2.4,Emergency Preventive
MAINT00001934,TRK00055,2023-12-08,Inspection,579347,6.8,675.78,38.15,713.93,Chicago,27.4,Emergency Inspection
MAINT00001935,TRK00055,2023-12-09,Engine,516252,1.8,207.51,2595.3,2802.81,Detroit,10.2,Scheduled Engine
MAINT00001936,TRK00068,2023-12-09,Transmission,574344,5.6,499.72,977.1,1476.82,Las Vegas,4.7,Routine Transmission
MAINT00001937,TRK00106,2023-12-10,Tire,100467,6.3,748.17,2534.57,3282.74,New York,23.3,Emergency Tire
MAINT00001938,TRK00060,2023-12-10,Inspection,509866,5.8,567.88,93.86,661.74,Denver,35.0,Scheduled Inspection
MAINT00001939,TRK00062,2023-12-10,Transmission,665919,1.4,150.52,1933.06,2083.58,Portland,14.5,Scheduled Transmission
MAINT00001940,TRK00049,2023-12-11,Tire,742190,4.4,424.25,1195.44,1619.69,Denver,39.5,Emergency Tire
MAINT00001941,TRK00037,2023-12-11,Inspection,165524,6.5,695.61,60.55,756.16,Chicago,32.5,Routine Inspection
MAINT00001942,TRK00028,2023-12-11,Engine,530800,1.4,135.85,877.05,1012.9,Minneapolis,28.2,Emergency Engine
MAINT00001943,TRK00050,2023-12-11,Brake,435908,4.3,379.08,1806.34,2185.42,Salt Lake City,47.1,Routine Brake
MAINT00001944,TRK00111,2023-12-11,Tire,426633,3.0,348.82,2214.38,2563.2,Dallas,42.2,Emergency Tire
MAINT00001945,TRK00058,2023-12-12,Preventive,723657,2.2,247.21,2589.86,2837.07,Columbus,29.9,Routine Preventive
MAINT00001946,TRK00040,2023-12-13,Tire,324475,1.1,114.06,2462.38,2576.44,Kansas City,31.8,Emergency Tire
MAINT00001947,TRK00055,2023-12-13,Engine,507253,7.6,922.57,1099.25,2021.82,Oklahoma City,43.1,Scheduled Engine
MAINT00001948,TRK00053,2023-12-13,Preventive,563424,5.3,591.34,1524.6,2115.94,Nashville,7.9,Emergency Preventive
MAINT00001949,TRK00019,2023-12-13,Preventive,426931,2.9,350.07,2271.53,2621.6,Atlanta,26.8,Routine Preventive
MAINT00001950,TRK00096,2023-12-14,Tire,98720,7.3,862.38,1128.03,1990.41,Nashville,4.5,Emergency Tire
MAINT00001951,TRK00039,2023-12-14,Repair,713554,2.3,263.71,646.33,910.04,Seattle,28.9,Scheduled Repair
MAINT00001952,TRK00003,2023-12-15,Repair,172893,2.7,253.54,2691.05,2944.59,Denver,31.0,Emergency Repair
MAINT00001953,TRK00036,2023-12-15,Brake,119197,2.8,287.98,2089.83,2377.81,Indianapolis,46.7,Emergency Brake
MAINT00001954,TRK00060,2023-12-15,Inspection,489955,3.7,428.6,5.24,433.84,Minneapolis,33.1,Scheduled Inspection
MAINT00001955,TRK00019,2023-12-15,Tire,249773,6.9,849.85,2473.38,3323.23,Philadelphia,8.5,Emergency Tire
MAINT00001956,TRK00037,2023-12-16,Brake,561624,5.1,624.64,2883.45,3508.09,Houston,26.7,Scheduled Brake
MAINT00001957,TRK00091,2023-12-16,Tire,695204,5.7,518.78,905.43,1424.21,Portland,12.8,Emergency Tire
MAINT00001958,TRK00015,2023-12-16,Engine,700035,1.0,120.1,225.06,345.16,Portland,30.0,Routine Engine
MAINT00001959,TRK00011,2023-12-16,Transmission,249147,3.4,295.86,2358.94,2654.8,Dallas,27.5,Scheduled Transmission
MAINT00001960,TRK00091,2023-12-17,Repair,609062,4.5,465.26,774.49,1239.75,Milwaukee,42.3,Emergency Repair
MAINT00001961,TRK00073,2023-12-17,Inspection,599925,7.1,665.11,118.6,783.71,Dallas,19.8,Scheduled Inspection
MAINT00001962,TRK00038,2023-12-18,Engine,699735,2.8,290.37,3238.43,3528.8,Dallas,27.0,Scheduled Engine
MAINT00001963,TRK00051,2023-12-18,Tire,96736,7.3,657.34,2830.49,3487.83,Nashville,20.2,Scheduled Tire
MAINT00001964,TRK00007,2023-12-18,Tire,208598,6.5,564.87,682.55,1247.42,Charlotte,9.2,Emergency Tire
MAINT00001965,TRK00114,2023-12-20,Transmission,146148,7.7,696.71,248.13,944.84,Philadelphia,9.2,Routine Transmission
MAINT00001966,TRK00056,2023-12-20,Inspection,713439,5.3,653.11,56.82,709.93,New York,20.7,Emergency Inspection
MAINT00001967,TRK00055,2023-12-20,Brake,333768,0.6,73.69,1727.59,1801.28,New York,8.2,Emergency Brake
MAINT00001968,TRK00080,2023-12-20,Inspection,333539,1.8,169.89,3.35,173.24,Omaha,9.5,Routine Inspection
MAINT00001969,TRK00017,2023-12-20,Tire,231659,3.1,322.89,2573.93,2896.82,Milwaukee,29.6,Emergency Tire
MAINT00001970,TRK00102,2023-12-21,Tire,685078,5.0,471.66,1500.93,1972.59,Oklahoma City,38.5,Scheduled Tire
MAINT00001971,TRK00041,2023-12-21,Transmission,629100,4.6,436.82,792.23,1229.05,Milwaukee,10.8,Emergency Transmission
MAINT00001972,TRK00074,2023-12-22,Tire,68442,6.7,591.76,2029.82,2621.58,Omaha,19.5,Scheduled Tire
MAINT00001973,TRK00072,2023-12-23,Transmission,193322,7.8,687.09,2634.56,3321.65,Detroit,20.6,Emergency Transmission
MAINT00001974,TRK00082,2023-12-23,Tire,413545,2.0,185.71,587.56,773.27,Miami,23.2,Routine Tire
MAINT00001975,TRK00011,2023-12-23,Transmission,466500,6.7,643.36,1231.55,1874.91,Dallas,47.3,Scheduled Transmission
MAINT00001976,TRK00014,2023-12-24,Transmission,270143,6.7,833.58,2469.91,3303.49,New York,24.4,Emergency Transmission
MAINT00001977,TRK00110,2023-12-24,Inspection,432277,5.8,500.07,129.19,629.26,Chicago,43.3,Routine Inspection
MAINT00001978,TRK00053,2023-12-24,Preventive,187057,6.4,786.3,2912.36,3698.66,Kansas City,43.4,Routine Preventive
MAINT00001979,TRK00045,2023-12-25,Repair,619235,2.8,298.57,440.06,738.63,Miami,14.7,Emergency Repair
MAINT00001980,TRK00111,2023-12-27,Tire,654009,2.4,252.43,3030.61,3283.04,Omaha,9.7,Emergency Tire
MAINT00001981,TRK00088,2023-12-27,Transmission,620201,1.7,204.56,2882.62,3087.18,Los Angeles,28.3,Routine Transmission
MAINT00001982,TRK00118,2023-12-28,Inspection,137604,3.7,401.93,33.07,435.0,Chicago,21.0,Emergency Inspection
MAINT00001983,TRK00090,2023-12-28,Inspection,423625,4.7,415.41,135.92,551.33,Indianapolis,4.7,Emergency Inspection
MAINT00001984,TRK00052,2023-12-28,Tire,546770,6.9,626.92,3055.18,3682.1,New York,10.2,Emergency Tire
MAINT00001985,TRK00059,2023-12-29,Preventive,139586,0.6,56.09,1767.48,1823.57,Seattle,5.1,Emergency Preventive
MAINT00001986,TRK00026,2023-12-29,Brake,408147,6.7,607.11,2564.99,3172.1,Dallas,6.8,Emergency Brake
MAINT00001987,TRK00010,2023-12-29,Brake,609445,5.7,525.56,2640.81,3166.37,Milwaukee,45.2,Scheduled Brake
MAINT00001988,TRK00014,2024-01-01,Brake,204228,5.3,643.05,2248.11,2891.16,Memphis,17.2,Scheduled Brake
MAINT00001989,TRK00022,2024-01-01,Engine,646963,6.8,738.81,2843.49,3582.3,Salt Lake City,10.3,Scheduled Engine
MAINT00001990,TRK00023,2024-01-01,Engine,714235,6.6,646.53,1351.56,1998.09,New York,26.9,Emergency Engine
