truck_id,month,trips_completed,total_miles,total_revenue,average_mpg,maintenance_events,maintenance_cost,downtime_hours,utilization_rate
TRK00070,2022-07-01,24,32508,65153.36,6.58,0,0.0,0.0,0.774
TRK00070,2022-08-01,35,49075,109137.62,6.45,0,0.0,0.0,1.129
TRK00070,2022-09-01,18,22135,43959.9,6.54,2,5418.81,22.7,0.6
TRK00070,2022-10-01,40,60809,123174.13,6.53,1,2157.94,13.5,1.29
TRK00070,2022-11-01,22,32406,65761.66,6.43,1,493.79,8.4,0.733
TRK00070,2022-12-01,29,41085,84792.58,6.58,0,0.0,0.0,0.935
TRK00070,2023-01-01,22,35747,69215.33,6.59,0,0.0,0.0,0.71
TRK00070,2023-02-01,25,41738,85759.68,6.47,0,0.0,0.0,0.893
TRK00070,2023-03-01,37,51487,117610.69,6.4,0,0.0,0.0,1.194
TRK00070,2023-04-01,23,29986,66311.05,6.65,0,0.0,0.0,0.767
TRK00070,2023-05-01,28,49758,112617.11,6.6,0,0.0,0.0,0.903
TRK00070,2023-06-01,22,22353,50781.35,6.6,0,0.0,0.0,0.733
TRK00070,2023-07-01,24,34653,77956.8,6.51,0,0.0,0.0,0.774
TRK00070,2023-08-01,32,51144,113136.56,6.47,0,0.0,0.0,1.032
TRK00070,2023-09-01,29,46714,94518.43,6.27,1,4005.05,19.9,0.967
TRK00070,2023-10-01,28,41958,85682.03,6.52,1,3722.37,8.7,0.903
TRK00070,2023-11-01,31,38651,87531.03,6.41,1,4003.61,14.1,1.033
TRK00070,2023-12-01,21,26249,58391.19,6.39,0,0.0,0.0,0.677
TRK00070,2024-01-01,20,28047,58103.75,6.59,0,0.0,0.0,0.645
TRK00070,2024-02-01,22,26577,54876.19,6.47,0,0.0,0.0,0.759
TRK00070,2024-03-01,20,25730,51466.13,6.76,1,1554.05,40.5,0.645
TRK00070,2024-04-01,30,44247,91003.17,6.46,0,0.0,0.0,1.0
TRK00070,2024-05-01,46,59867,129477.56,6.4,0,0.0,0.0,1.484
TRK00070,2024-06-01,30,44744,90632.82,6.51,1,1578.69,41.0,1.0
TRK00070,2024-07-01,18,26593,60893.78,6.69,0,0.0,0.0,0.581
TRK00070,2024-08-01,20,26199,55200.73,6.55,1,2701.15,30.3,0.645
TRK00070,2024-09-01,22,30171,69806.95,6.21,1,1875.59,9.0,0.733
TRK00070,2024-10-01,22,31142,60159.87,6.62,0,0.0,0.0,0.71
TRK00070,2024-11-01,24,31433,69139.36,6.56,0,0.0,0.0,0.8
TRK00070,2024-12-01,18,19458,40817.26,6.55,0,0.0,0.0,0.581
TRK00071,2022-01-01,26,34694,65800.59,6.48,0,0.0,0.0,0.839
TRK00071,2022-02-01,24,27917,58969.41,6.49,1,3385.38,28.5,0.857
TRK00071,2022-03-01,20,31961,72704.01,6.39,0,0.0,0.0,0.645
TRK00071,2022-04-01,30,43737,97216.33,6.46,0,0.0,0.0,1.0
TRK00071,2022-05-01,21,29156,67935.36,6.5,1,2180.51,10.7,0.677
TRK00071,2022-06-01,19,31379,67962.71,6.28,2,2979.42,65.1,0.633
TRK00071,2022-07-01,30,41386,93962.55,6.57,0,0.0,0.0,0.968
TRK00071,2022-08-01,33,45992,97734.79,6.35,1,644.41,32.5,1.065
TRK00071,2022-09-01,24,34163,74007.56,6.65,0,0.0,0.0,0.8
TRK00071,2022-10-01,22,29728,59757.31,6.51,0,0.0,0.0,0.71
TRK00071,2022-11-01,33,39442,82237.51,6.59,1,2019.04,5.5,1.1
TRK00071,2022-12-01,27,32567,76252.35,6.45,1,1829.01,30.3,0.871
TRK00071,2023-01-01,28,38928,78731.27,6.69,1,1586.15,20.5,0.903
TRK00071,2023-02-01,18,22145,43872.56,6.59,1,1067.13,18.5,0.643
TRK00071,2023-03-01,28,43180,94485.54,6.43,1,3260.96,8.8,0.903
TRK00071,2023-04-01,31,45836,96854.76,6.37,1,845.12,10.3,1.033
TRK00071,2023-05-01,23,33185,76290.26,6.57,2,7465.45,72.4,0.742
TRK00071,2023-06-01,34,51935,112966.44,6.38,2,6051.07,21.3,1.133
TRK00071,2023-07-01,24,26943,58230.07,6.4,0,0.0,0.0,0.774
TRK00071,2023-08-01,30,47391,100980.15,6.45,1,842.24,2.4,0.968
TRK00071,2023-09-01,18,21240,48951.78,6.38,0,0.0,0.0,0.6
TRK00071,2023-10-01,22,27696,58346.79,6.57,2,2555.96,49.0,0.71
TRK00071,2023-11-01,23,33054,73933.36,6.58,1,1800.93,44.6,0.767
TRK00071,2023-12-01,28,42177,89125.92,6.66,2,5107.27,65.6,0.903
TRK00071,2024-01-01,21,32995,68577.45,6.5,2,1393.4,82.7,0.677
TRK00071,2024-02-01,22,24217,53686.54,6.51,0,0.0,0.0,0.759
TRK00071,2024-03-01,26,35146,75004.84,6.59,2,5297.59,52.0,0.839
TRK00071,2024-04-01,31,51119,107403.56,6.57,1,939.19,4.4,1.033
TRK00071,2024-05-01,23,29050,61000.43,6.42,0,0.0,0.0,0.742
TRK00071,2024-06-01,28,40455,89028.12,6.53,0,0.0,0.0,0.933
TRK00071,2024-07-01,24,34849,75205.89,6.48,1,1310.47,38.3,0.774
TRK00071,2024-08-01,22,29909,69034.9,6.49,1,2819.18,2.7,0.71
TRK00071,2024-09-01,21,28140,63363.62,6.55,1,3284.34,23.5,0.7
TRK00071,2024-10-01,27,38506,87050.5,6.61,0,0.0,0.0,0.871
TRK00071,2024-11-01,28,38112,73964.39,6.73,1,977.91,42.8,0.933
TRK00071,2024-12-01,22,30938,71302.38,6.35,1,2054.42,29.1,0.71
TRK00072,2022-01-01,20,33590,71888.44,6.35,2,2144.16,15.4,0.645
TRK00072,2022-02-01,23,31524,59157.62,6.51,0,0.0,0.0,0.821
TRK00072,2022-03-01,22,36012,76671.54,6.3,1,511.4,31.3,0.71
TRK00072,2022-04-01,31,47099,102512.51,6.54,3,5755.43,58.7,1.033
TRK00072,2022-05-01,27,39727,87463.69,6.51,1,199.51,40.9,0.871
TRK00072,2022-06-01,26,46588,101214.39,6.32,1,1371.27,11.6,0.867
TRK00072,2022-07-01,18,29899,61940.14,6.46,2,3907.31,66.3,0.581
TRK00072,2022-08-01,21,27770,59089.33,6.47,1,2288.85,14.4,0.677
TRK00072,2022-09-01,25,36593,78639.8,6.46,1,257.42,42.2,0.833
TRK00072,2022-10-01,18,29384,63790.14,6.39,0,0.0,0.0,0.581
TRK00072,2022-11-01,23,32845,68222.5,6.61,0,0.0,0.0,0.767
TRK00072,2022-12-01,22,27152,51607.09,6.48,0,0.0,0.0,0.71
TRK00072,2023-01-01,27,44547,101962.22,6.59,1,3891.41,25.2,0.871
TRK00072,2023-02-01,24,31659,72551.31,6.48,0,0.0,0.0,0.857
TRK00072,2023-03-01,35,53192,113677.29,6.4,0,0.0,0.0,1.129
TRK00072,2023-04-01,21,32095,80375.44,6.41,1,2840.46,33.8,0.7
TRK00072,2023-05-01,23,37839,81221.39,6.49,0,0.0,0.0,0.742
TRK00072,2023-06-01,20,31083,66791.51,6.47,0,0.0,0.0,0.667
TRK00072,2023-07-01,19,30345,65672.24,6.55,1,1766.53,37.7,0.613
TRK00072,2023-08-01,23,36335,75877.85,6.46,0,0.0,0.0,0.742
TRK00072,2023-09-01,21,31249,68135.75,6.37,0,0.0,0.0,0.7
TRK00072,2023-10-01,32,47629,105579.5,6.44,3,3882.23,40.6,1.032
TRK00072,2023-11-01,30,42244,97089.16,6.37,0,0.0,0.0,1.0
TRK00072,2023-12-01,21,28312,59973.37,6.32,2,4250.56,58.5,0.677
TRK00072,2024-01-01,29,39786,92003.58,6.47,0,0.0,0.0,0.935
TRK00072,2024-02-01,26,32883,71271.53,6.51,1,2634.86,12.6,0.897
TRK00072,2024-03-01,27,39624,85722.06,6.36,0,0.0,0.0,0.871
TRK00072,2024-04-01,29,35691,71081.89,6.47,3,6129.23,73.7,0.967
TRK00072,2024-05-01,32,44753,94211.99,6.61,0,0.0,0.0,1.032
TRK00072,2024-06-01,22,36972,73850.65,6.48,2,3062.72,59.3,0.733
TRK00072,2024-07-01,29,38207,79544.38,6.37,0,0.0,0.0,0.935
TRK00072,2024-08-01,25,39423,89331.06,6.5,2,3086.92,44.0,0.806
TRK00072,2024-09-01,23,26396,58056.5,6.35,0,0.0,0.0,0.767
TRK00072,2024-10-01,21,33755,71276.33,6.53,0,0.0,0.0,0.677
TRK00072,2024-11-01,24,31155,63736.97,6.65,1,429.53,9.5,0.8
TRK00072,2024-12-01,22,20802,43806.93,6.24,1,1693.9,24.9,0.71
TRK00073,2022-01-01,27,37448,78423.06,6.59,0,0.0,0.0,0.871
TRK00073,2022-02-01,26,38212,81267.17,6.49,0,0.0,0.0,0.929
TRK00073,2022-03-01,21,31397,59924.52,6.55,1,3014.22,19.7,0.677
TRK00073,2022-04-01,27,31335,66234.37,6.71,3,6407.03,91.0,0.9
TRK00073,2022-05-01,28,37707,78873.26,6.56,1,3178.02,15.3,0.903
TRK00073,2022-06-01,24,27213,60489.41,6.45,0,0.0,0.0,0.8
TRK00073,2022-07-01,20,31483,65408.21,6.54,3,3840.38,98.3,0.645
TRK00073,2022-08-01,24,34861,74177.43,6.33,0,0.0,0.0,0.774
TRK00073,2022-09-01,22,31089,69139.27,6.5,1,1563.2,22.5,0.733
TRK00073,2022-10-01,27,36368,74112.73,6.48,0,0.0,0.0,0.871
TRK00073,2022-11-01,27,33550,72296.24,6.62,1,1820.46,3.4,0.9
TRK00073,2022-12-01,28,39221,84764.39,6.47,2,5019.84,61.5,0.903
TRK00073,2023-01-01,28,42044,91915.58,6.48,1,3096.77,20.8,0.903
TRK00073,2023-02-01,32,53715,112030.92,6.38,2,5204.22,17.7,1.143
TRK00073,2023-03-01,26,37916,79375.25,6.56,2,3234.81,26.6,0.839
TRK00073,2023-04-01,31,47175,111297.61,6.37,0,0.0,0.0,1.033
TRK00073,2023-05-01,25,30686,65606.5,6.58,0,0.0,0.0,0.806
TRK00073,2023-06-01,23,32038,63848.78,6.7,0,0.0,0.0,0.767
TRK00073,2023-07-01,22,32123,68343.37,6.4,1,636.48,37.6,0.71
TRK00073,2023-08-01,30,41539,91436.38,6.5,0,0.0,0.0,0.968
TRK00073,2023-09-01,26,45748,101913.96,6.53,1,2100.03,45.6,0.867
TRK00073,2023-10-01,29,36328,78309.04,6.48,2,1290.91,53.3,0.935
TRK00073,2023-11-01,23,33756,72038.6,6.65,1,3758.7,40.7,0.767
TRK00073,2023-12-01,22,27270,61398.91,6.41,2,2590.62,53.4,0.71
TRK00073,2024-01-01,16,27674,59999.88,6.21,2,4332.69,71.3,0.516
TRK00073,2024-02-01,22,33570,73383.9,6.58,2,1514.79,50.1,0.759
TRK00073,2024-03-01,33,42117,86444.78,6.47,1,1052.66,6.3,1.065
TRK00073,2024-04-01,29,39438,82788.69,6.3,1,3625.18,27.9,0.967
TRK00073,2024-05-01,26,44337,89921.04,6.71,0,0.0,0.0,0.839
TRK00073,2024-06-01,36,50072,116101.82,6.37,1,1919.34,14.0,1.2
TRK00073,2024-07-01,25,38364,86270.17,6.62,1,198.44,4.4,0.806
TRK00073,2024-08-01,25,34683,68585.78,6.5,3,7677.49,77.7,0.806
TRK00073,2024-09-01,29,47437,100965.57,6.63,0,0.0,0.0,0.967
TRK00073,2024-10-01,31,44332,98800.85,6.45,2,5741.45,62.3,1.0
TRK00073,2024-11-01,25,37335,77009.63,6.5,0,0.0,0.0,0.833
TRK00073,2024-12-01,20,28982,69698.68,6.48,2,3756.26,74.9,0.645
TRK00074,2022-01-01,28,46163,106852.78,6.27,0,0.0,0.0,0.903
TRK00074,2022-02-01,34,56384,121793.24,6.54,0,0.0,0.0,1.214
TRK00074,2022-03-01,27,39976,83269.6,6.47,0,0.0,0.0,0.871
TRK00074,2022-04-01,21,24785,49226.55,6.36,0,0.0,0.0,0.7
TRK00074,2022-05-01,25,42727,91556.35,6.47,0,0.0,0.0,0.806
TRK00074,2022-06-01,32,42567,86914.9,6.58,0,0.0,0.0,1.067
TRK00074,2022-07-01,25,38701,80449.83,6.77,0,0.0,0.0,0.806
TRK00074,2022-08-01,24,27507,60832.78,6.51,0,0.0,0.0,0.774
TRK00074,2022-09-01,21,31409,66727.53,6.72,1,827.74,38.5,0.7
TRK00074,2022-10-01,17,26728,57287.56,6.54,2,5489.37,71.4,0.548
TRK00074,2022-11-01,20,27199,59504.54,6.53,0,0.0,0.0,0.667
TRK00074,2022-12-01,25,33040,70241.24,6.34,0,0.0,0.0,0.806
TRK00074,2023-01-01,26,29484,65561.63,6.67,2,5523.61,45.9,0.839
TRK00074,2023-02-01,29,38968,79106.35,6.71,0,0.0,0.0,1.036
TRK00074,2023-03-01,27,41711,90245.61,6.48,3,6059.94,91.9,0.871
TRK00074,2023-04-01,23,39110,83966.02,6.43,0,0.0,0.0,0.767
TRK00074,2023-05-01,25,44371,89885.44,6.52,0,0.0,0.0,0.806
TRK00074,2023-06-01,18,23448,48474.85,6.51,1,784.46,27.7,0.6
TRK00074,2023-07-01,24,36322,72358.79,6.47,1,1956.57,21.8,0.774
TRK00074,2023-08-01,29,37512,78025.39,6.56,0,0.0,0.0,0.935
TRK00074,2023-09-01,23,32164,61573.29,6.45,0,0.0,0.0,0.767
TRK00074,2023-10-01,19,30236,63372.12,6.42,2,4003.43,36.1,0.613
TRK00074,2023-11-01,31,53865,112385.35,6.6,1,3642.29,27.2,1.033
TRK00074,2023-12-01,25,26640,59052.93,6.42,1,2621.58,19.5,0.806
TRK00074,2024-01-01,24,26109,61497.52,6.47,1,670.88,37.1,0.774
TRK00074,2024-02-01,25,35382,69267.05,6.36,0,0.0,0.0,0.862
TRK00074,2024-03-01,21,26685,58394.57,6.53,0,0.0,0.0,0.677
TRK00074,2024-04-01,20,34584,78415.9,6.47,0,0.0,0.0,0.667
TRK00074,2024-05-01,27,43091,86927.81,6.59,0,0.0,0.0,0.871
TRK00074,2024-06-01,19,23253,58521.59,6.31,0,0.0,0.0,0.633
TRK00074,2024-07-01,27,40560,88670.56,6.48,0,0.0,0.0,0.871
TRK00074,2024-08-01,24,40496,80758.21,6.7,0,0.0,0.0,0.774
TRK00074,2024-09-01,20,28785,58180.07,6.53,0,0.0,0.0,0.667
TRK00074,2024-10-01,23,41721,94318.69,6.56,0,0.0,0.0,0.742
TRK00074,2024-11-01,23,39092,85498.15,6.42,0,0.0,0.0,0.767
TRK00074,2024-12-01,30,47277,104671.97,6.54,1,1464.98,42.1,0.968
TRK00076,2022-01-01,17,24765,46413.85,6.84,2,1954.27,40.2,0.548
TRK00076,2022-02-01,19,23369,47058.18,6.62,0,0.0,0.0,0.679
TRK00076,2022-03-01,31,43060,94778.69,6.61,1,1209.77,6.5,1.0
TRK00076,2022-04-01,24,41466,87073.49,6.46,1,1760.22,35.5,0.8
TRK00076,2022-05-01,20,26018,58881.97,6.45,1,308.59,23.5,0.645
TRK00076,2022-06-01,22,30257,64710.92,6.73,0,0.0,0.0,0.733
TRK00076,2022-07-01,36,48364,104617.72,6.49,0,0.0,0.0,1.161
TRK00076,2022-08-01,30,45524,94588.14,6.72,0,0.0,0.0,0.968
TRK00076,2022-09-01,18,25014,51627.39,6.5,0,0.0,0.0,0.6
TRK00076,2022-10-01,35,60137,118492.81,6.55,0,0.0,0.0,1.129
TRK00076,2022-11-01,30,35563,74208.98,6.4,0,0.0,0.0,1.0
TRK00076,2022-12-01,30,41143,85093.54,6.53,0,0.0,0.0,0.968
TRK00076,2023-01-01,18,26983,59945.03,6.46,0,0.0,0.0,0.581
TRK00076,2023-02-01,18,24107,51734.2,6.38,0,0.0,0.0,0.643
TRK00076,2023-03-01,25,33375,70978.32,6.52,0,0.0,0.0,0.806
TRK00076,2023-04-01,27,36069,74044.09,6.34,0,0.0,0.0,0.9
TRK00076,2023-05-01,25,35198,66832.78,6.67,0,0.0,0.0,0.806
TRK00076,2023-06-01,26,43169,98145.52,6.52,0,0.0,0.0,0.867
TRK00076,2023-07-01,31,48949,106362.08,6.62,1,1177.37,47.9,1.0
TRK00076,2023-08-01,26,31992,71550.58,6.32,1,584.73,42.1,0.839
TRK00076,2023-09-01,19,27578,60242.24,6.44,0,0.0,0.0,0.633
TRK00076,2023-10-01,22,31031,68359.96,6.35,2,3073.53,10.7,0.71
TRK00076,2023-11-01,34,40403,84217.12,6.41,0,0.0,0.0,1.133
TRK00076,2023-12-01,20,31166,72644.48,6.65,0,0.0,0.0,0.645
TRK00076,2024-01-01,29,39126,85295.64,6.52,0,0.0,0.0,0.935
TRK00076,2024-02-01,25,32524,74978.73,6.42,1,3320.22,34.4,0.862
TRK00076,2024-03-01,40,53374,115487.69,6.56,0,0.0,0.0,1.29
TRK00076,2024-04-01,18,26796,57439.64,6.56,0,0.0,0.0,0.6
TRK00076,2024-05-01,26,37901,83051.06,6.38,2,5917.2,28.7,0.839
TRK00076,2024-06-01,32,46376,100273.93,6.51,0,0.0,0.0,1.067
TRK00076,2024-07-01,21,26176,56880.91,6.59,0,0.0,0.0,0.677
TRK00076,2024-08-01,26,38182,88769.43,6.44,0,0.0,0.0,0.839
TRK00076,2024-09-01,17,22977,49169.43,6.45,2,4341.51,50.3,0.567
TRK00076,2024-10-01,26,36875,80296.23,6.22,2,2898.67,40.1,0.839
TRK00076,2024-11-01,18,26929,58165.35,6.55,0,0.0,0.0,0.6
TRK00076,2024-12-01,27,38139,85327.63,6.53,1,3587.13,29.0,0.871
TRK00078,2022-01-01,23,30599,67024.78,6.47,0,0.0,0.0,0.742
TRK00078,2022-02-01,25,32940,70639.55,6.18,2,2196.87,39.0,0.893
TRK00078,2022-03-01,28,38560,80954.68,6.59,0,0.0,0.0,0.903
TRK00078,2022-04-01,18,27106,62763.95,6.47,1,1670.83,5.6,0.6
TRK00078,2022-05-01,24,30132,62868.0,6.58,1,2707.42,32.0,0.774
TRK00078,2022-06-01,30,43521,98710.27,6.55,0,0.0,0.0,1.0
TRK00078,2022-07-01,14,20665,39529.99,6.37,3,5319.52,57.5,0.452
TRK00078,2022-08-01,32,51969,117315.39,6.28,0,0.0,0.0,1.032
TRK00078,2022-09-01,14,19473,42976.24,6.33,0,0.0,0.0,0.467
TRK00078,2022-10-01,33,44648,94785.74,6.52,0,0.0,0.0,1.065
TRK00078,2022-11-01,25,31857,61517.87,6.35,0,0.0,0.0,0.833
TRK00078,2022-12-01,16,22530,45671.84,6.41,0,0.0,0.0,0.516
TRK00078,2023-01-01,22,29963,69231.0,6.49,1,1043.86,32.4,0.71
TRK00078,2023-02-01,37,52043,107168.87,6.41,1,1573.64,31.1,1.321
TRK00078,2023-03-01,24,33983,71848.66,6.74,0,0.0,0.0,0.774
TRK00078,2023-04-01,29,46319,100182.52,6.58,0,0.0,0.0,0.967
TRK00078,2023-05-01,30,48874,105299.53,6.47,1,1745.33,32.3,0.968
TRK00078,2023-06-01,32,52776,112051.88,6.43,1,2255.92,40.6,1.067
TRK00078,2023-07-01,23,24629,55205.92,6.5,1,2915.5,28.6,0.742
TRK00078,2023-08-01,22,28051,59137.24,6.4,1,2227.71,10.9,0.71
TRK00078,2023-09-01,22,31766,72699.28,6.55,1,667.18,15.4,0.733
TRK00078,2023-10-01,18,24475,55140.38,6.5,2,785.37,88.5,0.581
TRK00078,2023-11-01,31,44408,96671.56,6.48,0,0.0,0.0,1.033
TRK00078,2023-12-01,33,46068,96112.43,6.39,0,0.0,0.0,1.065
TRK00078,2024-01-01,24,32815,68938.12,6.54,3,5806.89,120.8,0.774
TRK00078,2024-02-01,20,30740,65188.99,6.54,1,812.04,23.1,0.69
TRK00078,2024-03-01,24,41500,95926.46,6.41,1,3243.58,37.5,0.774
TRK00078,2024-04-01,29,43230,87743.11,6.38,1,2225.26,18.9,0.967
TRK00078,2024-05-01,30,49739,111508.11,6.72,0,0.0,0.0,0.968
TRK00078,2024-06-01,19,26888,60015.15,6.52,1,751.27,20.3,0.633
TRK00078,2024-07-01,29,48106,105174.63,6.48,0,0.0,0.0,0.935
TRK00078,2024-08-01,18,30860,64580.78,6.41,0,0.0,0.0,0.581
TRK00078,2024-09-01,19,26676,59456.41,6.28,0,0.0,0.0,0.633
TRK00078,2024-10-01,22,27052,58064.44,6.38,1,2565.85,46.6,0.71
TRK00078,2024-11-01,28,42624,88461.15,6.45,3,4377.97,111.0,0.933
TRK00078,2024-12-01,28,38680,80807.58,6.53,2,4036.86,47.5,0.903
TRK00079,2022-01-01,24,37035,77303.06,6.51,0,0.0,0.0,0.774
TRK00079,2022-02-01,18,29792,64760.14,6.39,1,2787.08,32.0,0.643
TRK00079,2022-03-01,25,31217,63098.65,6.37,0,0.0,0.0,0.806
TRK00079,2022-04-01,20,30463,67199.02,6.56,1,2601.14,38.2,0.667
TRK00079,2022-05-01,23,33920,72937.34,6.58,1,2206.5,22.1,0.742
TRK00079,2022-06-01,17,18816,41209.06,6.56,0,0.0,0.0,0.567
TRK00079,2022-07-01,26,36978,84248.06,6.26,0,0.0,0.0,0.839
TRK00079,2022-08-01,26,45385,93282.55,6.53,1,861.58,10.5,0.839
TRK00079,2022-09-01,33,52532,106235.15,6.54,1,715.06,20.4,1.1
TRK00079,2022-10-01,25,37729,80174.75,6.54,2,3284.63,55.5,0.806
TRK00079,2022-11-01,19,30058,62459.37,6.72,0,0.0,0.0,0.633
TRK00079,2022-12-01,27,41850,87094.46,6.53,0,0.0,0.0,0.871
TRK00079,2023-01-01,28,37857,77656.08,6.53,0,0.0,0.0,0.903
TRK00079,2023-02-01,24,31949,68179.29,6.44,1,2259.32,9.2,0.857
TRK00079,2023-03-01,16,26629,49908.91,6.58,1,442.87,38.7,0.516
TRK00079,2023-04-01,23,34770,70507.34,6.65,1,245.06,38.4,0.767
TRK00079,2023-05-01,21,31467,67494.54,6.57,1,2634.83,10.6,0.677
TRK00079,2023-06-01,20,34042,74018.49,6.47,0,0.0,0.0,0.667
TRK00079,2023-07-01,27,44767,96460.4,6.63,0,0.0,0.0,0.871
TRK00079,2023-08-01,15,21135,48028.05,6.52,0,0.0,0.0,0.484
TRK00079,2023-09-01,18,25923,59263.53,6.57,1,623.27,21.7,0.6
TRK00079,2023-10-01,32,49128,107990.84,6.53,0,0.0,0.0,1.032
TRK00079,2023-11-01,22,34025,70682.13,6.58,1,1973.35,33.9,0.733
TRK00079,2023-12-01,27,32548,73643.21,6.7,0,0.0,0.0,0.871
TRK00079,2024-01-01,26,35934,76026.69,6.23,2,3409.12,47.5,0.839
TRK00079,2024-02-01,25,41809,81998.42,6.21,1,1661.66,20.1,0.862
TRK00079,2024-03-01,27,36685,73703.77,6.57,1,343.98,19.7,0.871
TRK00079,2024-04-01,24,23621,48192.71,6.56,0,0.0,0.0,0.8
TRK00079,2024-05-01,26,36841,75121.39,6.55,0,0.0,0.0,0.839
TRK00079,2024-06-01,18,28485,64014.22,6.5,2,5027.44,42.9,0.6
TRK00079,2024-07-01,21,28316,58477.84,6.54,0,0.0,0.0,0.677
TRK00079,2024-08-01,16,19711,40941.89,6.52,1,2485.35,41.4,0.516
TRK00079,2024-09-01,19,22028,52943.24,6.78,2,5803.55,69.6,0.633
TRK00079,2024-10-01,29,38096,82091.93,6.44,0,0.0,0.0,0.935
TRK00079,2024-11-01,24,28445,61570.07,6.46,0,0.0,0.0,0.8
TRK00079,2024-12-01,20,25826,53129.09,6.46,0,0.0,0.0,0.645
TRK00080,2022-01-01,27,43257,88423.54,6.63,1,2986.62,34.0,0.871
TRK00080,2022-02-01,19,23582,45031.86,6.35,0,0.0,0.0,0.679
TRK00080,2022-03-01,30,40984,82782.14,6.42,0,0.0,0.0,0.968
TRK00080,2022-04-01,18,25309,51626.73,6.56,2,4032.45,46.1,0.6
TRK00080,2022-05-01,35,51444,114867.1,6.42,0,0.0,0.0,1.129
TRK00080,2022-06-01,27,40539,87414.63,6.6,1,2130.33,42.8,0.9
TRK00080,2022-07-01,21,25999,53200.39,6.42,0,0.0,0.0,0.677
TRK00080,2022-08-01,22,30214,65193.27,6.64,1,2040.22,36.8,0.71
TRK00080,2022-09-01,27,37264,83121.5,6.5,1,3509.74,39.6,0.9
TRK00080,2022-10-01,24,43717,94168.95,6.58,0,0.0,0.0,0.774
TRK00080,2022-11-01,17,26495,54726.72,6.63,1,880.9,5.7,0.567
TRK00080,2022-12-01,27,40656,87932.83,6.19,0,0.0,0.0,0.871
TRK00080,2023-01-01,27,34119,68792.67,6.47,0,0.0,0.0,0.871
TRK00080,2023-02-01,27,36305,78991.94,6.43,0,0.0,0.0,0.964
TRK00080,2023-03-01,23,35220,69548.5,6.66,1,2013.63,3.9,0.742
TRK00080,2023-04-01,18,22936,51890.92,6.72,1,1191.5,15.5,0.6
TRK00080,2023-05-01,21,30296,62082.4,6.73,0,0.0,0.0,0.677
TRK00080,2023-06-01,22,34675,77152.27,6.33,2,7405.18,63.9,0.733
TRK00080,2023-07-01,18,20763,43476.97,6.44,0,0.0,0.0,0.581
TRK00080,2023-08-01,27,33973,72517.07,6.41,0,0.0,0.0,0.871
TRK00080,2023-09-01,24,33140,74325.69,6.35,1,2873.25,28.9,0.8
TRK00080,2023-10-01,23,32230,68823.14,6.33,0,0.0,0.0,0.742
TRK00080,2023-11-01,25,36588,82343.5,6.35,1,2439.18,17.5,0.833
TRK00080,2023-12-01,28,51901,114265.27,6.49,1,173.24,9.5,0.903
TRK00080,2024-01-01,25,37434,75006.27,6.35,1,479.04,42.9,0.806
TRK00080,2024-02-01,25,33813,72790.66,6.52,0,0.0,0.0,0.862
TRK00080,2024-03-01,25,29246,68300.31,6.61,0,0.0,0.0,0.806
TRK00080,2024-04-01,21,29085,58129.41,6.59,0,0.0,0.0,0.7
TRK00080,2024-05-01,29,38852,78072.42,6.68,1,3513.05,32.3,0.935
TRK00080,2024-06-01,31,46536,100337.51,6.58,2,1844.33,35.3,1.033
TRK00080,2024-07-01,23,30455,69735.21,6.72,1,1102.47,7.9,0.742
TRK00080,2024-08-01,27,37161,76717.38,6.66,1,3615.56,37.3,0.871
TRK00080,2024-09-01,20,32623,65850.5,6.45,0,0.0,0.0,0.667
TRK00080,2024-10-01,24,32513,74471.93,6.56,1,2663.93,4.5,0.774
TRK00080,2024-11-01,31,37028,81803.11,6.44,0,0.0,0.0,1.033
TRK00080,2024-12-01,37,52122,120386.12,6.69,0,0.0,0.0,1.194
TRK00082,2022-01-01,29,36306,68604.26,6.55,0,0.0,0.0,0.935
TRK00082,2022-02-01,32,44182,85590.0,6.56,0,0.0,0.0,1.143
TRK00082,2022-03-01,25,35229,76849.02,6.64,1,1947.85,17.4,0.806
TRK00082,2022-04-01,26,41665,87486.46,6.47,1,491.84,19.8,0.867
TRK00082,2022-05-01,24,36728,76466.63,6.48,0,0.0,0.0,0.774
TRK00082,2022-06-01,31,47577,100546.22,6.37,1,486.42,39.4,1.033
TRK00082,2022-07-01,24,40592,89533.53,6.47,1,1133.09,42.1,0.774
TRK00082,2022-08-01,26,33993,71358.6,6.63,2,3062.07,43.8,0.839
TRK00082,2022-09-01,20,26868,55340.58,6.35,1,668.39,28.4,0.667
TRK00082,2022-10-01,28,39680,84769.68,6.43,0,0.0,0.0,0.903
TRK00082,2022-11-01,27,36983,78047.85,6.49,1,3380.12,41.7,0.9
TRK00082,2022-12-01,20,21826,45288.5,6.55,1,2046.43,3.0,0.645
TRK00082,2023-01-01,33,41445,90143.07,6.49,1,522.1,5.5,1.065
TRK00082,2023-02-01,18,25388,46959.55,6.59,2,3154.81,28.6,0.643
TRK00082,2023-03-01,27,33518,71250.91,6.39,2,3777.58,62.3,0.871
TRK00082,2023-04-01,17,25838,59669.1,6.58,0,0.0,0.0,0.567
TRK00082,2023-05-01,22,25387,52211.57,6.68,1,3510.05,10.8,0.71
TRK00082,2023-06-01,29,46039,95422.27,6.57,0,0.0,0.0,0.967
