driver_id,month,trips_completed,total_miles,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours
DRV00088,2024-05-01,20,26223,55125.28,6.62,3964.2,0.35,6.1
DRV00088,2024-06-01,22,30942,62508.58,6.21,5052.4,0.545,6.6
DRV00088,2024-07-01,19,30814,62790.1,6.44,4876.8,0.474,7.3
DRV00088,2024-08-01,22,24197,48850.46,6.34,3843.5,0.5,7.0
DRV00088,2024-09-01,18,27320,60800.24,6.55,4125.4,0.556,7.4
DRV00088,2024-10-01,25,34647,69635.0,6.64,5238.6,0.4,6.3
DRV00088,2024-11-01,24,30210,67291.12,6.42,4737.4,0.625,8.2
DRV00088,2024-12-01,21,36665,79205.17,6.43,5756.4,0.381,6.6
DRV00089,2022-01-01,18,25125,54974.9,6.34,3944.0,0.556,6.2
DRV00089,2022-02-01,13,17774,39021.49,6.45,2711.2,0.538,8.1
DRV00089,2022-03-01,19,24848,54381.22,6.73,3761.1,0.526,6.2
DRV00089,2022-04-01,20,32672,66047.0,6.38,5136.3,0.5,7.7
DRV00089,2022-05-01,19,25768,60328.42,6.68,3938.6,0.211,7.8
DRV00089,2022-06-01,15,19229,36882.75,6.43,3004.9,0.733,6.9
DRV00089,2022-07-01,20,26002,50424.36,6.55,3955.1,0.5,7.6
DRV00089,2022-08-01,26,32705,68935.41,6.63,5052.1,0.346,6.9
DRV00089,2022-09-01,16,22821,52209.36,6.27,3676.6,0.375,6.8
DRV00089,2022-10-01,15,20803,43368.4,6.58,3148.2,0.4,6.5
DRV00089,2022-11-01,21,32957,69069.38,6.61,4985.8,0.333,7.3
DRV00089,2022-12-01,15,25309,56729.65,6.48,3968.7,0.467,6.8
DRV00089,2023-01-01,18,21893,51333.03,6.6,3321.2,0.444,7.9
DRV00089,2023-02-01,19,34039,72047.2,6.37,5362.9,0.368,7.3
DRV00089,2023-03-01,16,17626,37661.22,6.71,2612.3,0.375,7.5
DRV00089,2023-04-01,22,30655,65314.13,6.44,4781.8,0.545,8.5
DRV00089,2023-05-01,16,25014,52320.82,6.88,3632.2,0.562,6.7
DRV00089,2023-06-01,20,26361,56952.34,6.35,4142.4,0.55,6.8
DRV00089,2023-07-01,24,28758,66564.41,6.54,4484.8,0.417,6.5
DRV00089,2023-08-01,21,35139,76209.91,6.32,5592.8,0.286,7.3
DRV00089,2023-09-01,18,17464,39035.46,6.43,2741.4,0.389,8.2
DRV00089,2023-10-01,19,25651,56414.1,6.42,3998.4,0.526,6.6
DRV00089,2023-11-01,11,17313,37308.34,6.51,2654.9,0.545,6.7
DRV00089,2023-12-01,19,31976,66801.12,6.49,4996.3,0.579,7.8
DRV00089,2024-01-01,19,29765,67441.54,6.6,4566.6,0.474,8.4
DRV00089,2024-02-01,15,24477,49334.34,6.37,3845.9,0.6,6.1
DRV00089,2024-03-01,21,35242,78779.87,6.52,5488.9,0.476,6.9
DRV00089,2024-04-01,14,20652,41314.33,6.46,3159.1,0.429,8.0
DRV00089,2024-05-01,21,33909,73005.05,6.58,5133.3,0.667,7.5
DRV00089,2024-06-01,22,27937,59384.31,6.44,4374.5,0.545,6.4
DRV00089,2024-07-01,18,25650,56457.53,6.38,3972.7,0.333,7.9
DRV00089,2024-08-01,19,28585,60329.62,6.65,4288.8,0.368,7.1
DRV00089,2024-09-01,13,16079,31624.93,6.73,2400.8,0.385,7.2
DRV00089,2024-10-01,23,28814,58545.42,6.35,4604.9,0.478,6.8
DRV00089,2024-11-01,19,24377,53153.89,6.61,3707.1,0.526,7.2
DRV00089,2024-12-01,22,28049,60735.01,6.44,4448.3,0.364,7.3
DRV00090,2022-01-01,20,27807,63852.52,6.46,4263.0,0.55,7.5
DRV00090,2022-02-01,20,30515,58834.17,6.37,4861.0,0.3,8.0
DRV00090,2022-03-01,17,27064,55360.85,6.4,4189.7,0.647,6.8
DRV00090,2022-04-01,22,29965,61105.2,6.48,4668.1,0.273,7.7
DRV00090,2022-05-01,22,36064,73359.38,6.43,5622.3,0.455,7.0
DRV00090,2022-06-01,16,23289,49530.28,6.35,3707.8,0.562,6.4
DRV00090,2022-07-01,20,25343,51302.67,6.57,3939.0,0.45,6.0
DRV00090,2022-08-01,23,25629,55872.21,6.44,4036.3,0.304,7.0
DRV00090,2022-09-01,15,23331,57226.41,6.53,3601.5,0.4,6.4
DRV00090,2022-10-01,22,29422,64819.69,6.52,4589.9,0.364,7.5
DRV00090,2022-11-01,19,30817,68331.59,6.37,4791.9,0.526,6.2
DRV00090,2022-12-01,23,34122,68157.85,6.48,5299.9,0.565,6.2
DRV00090,2023-01-01,22,26797,56330.01,6.49,4158.9,0.364,7.0
DRV00090,2023-02-01,15,17211,41395.12,6.52,2654.6,0.4,7.4
DRV00090,2023-03-01,18,29869,67424.49,6.61,4562.1,0.278,7.5
DRV00090,2023-04-01,12,18885,45670.45,6.52,2949.0,0.583,7.7
DRV00090,2023-05-01,25,39198,82359.47,6.44,6109.3,0.56,6.7
DRV00090,2023-06-01,26,30261,64794.6,6.61,4656.7,0.423,8.1
DRV00090,2023-07-01,26,40052,86268.21,6.62,6207.5,0.423,6.9
DRV00090,2023-08-01,17,27875,59525.58,6.43,4343.2,0.588,7.0
DRV00090,2023-09-01,11,15420,35876.99,6.36,2432.7,0.455,8.1
DRV00090,2023-10-01,22,34426,76354.68,6.49,5334.3,0.364,5.9
DRV00090,2023-11-01,21,19131,38491.74,6.4,2953.8,0.524,7.6
DRV00090,2023-12-01,23,28596,60050.22,6.6,4382.6,0.348,7.1
DRV00090,2024-01-01,12,14259,29205.97,6.41,2249.6,0.417,6.8
DRV00090,2024-02-01,20,27268,62208.57,6.32,4452.7,0.25,7.5
DRV00090,2024-03-01,24,33463,69179.48,6.55,5207.5,0.375,7.4
DRV00090,2024-04-01,16,19401,45111.23,6.59,2930.2,0.562,7.6
DRV00090,2024-05-01,24,43454,86479.25,6.63,6596.9,0.292,6.8
DRV00090,2024-06-01,25,38959,86076.73,6.31,6164.3,0.52,6.4
DRV00090,2024-07-01,14,21854,45895.37,6.31,3465.0,0.571,6.0
DRV00090,2024-08-01,15,21277,43885.83,6.5,3270.9,0.2,7.3
DRV00090,2024-09-01,17,19270,41890.49,6.8,2908.8,0.588,7.1
DRV00090,2024-10-01,19,27601,58015.37,6.56,4200.3,0.316,6.3
DRV00090,2024-11-01,17,25400,53110.83,6.39,4000.5,0.588,6.9
DRV00090,2024-12-01,14,23485,47937.43,6.52,3637.1,0.357,7.3
DRV00091,2022-01-01,17,27302,61152.77,6.46,4247.7,0.588,7.8
DRV00091,2022-02-01,16,19773,46043.02,6.59,3007.5,0.562,6.7
DRV00091,2022-03-01,16,26484,55722.43,6.3,4308.2,0.562,8.0
DRV00091,2022-04-01,26,32121,72155.15,6.52,5007.4,0.423,7.9
DRV00091,2022-05-01,12,15303,35017.7,6.57,2361.6,0.583,6.1
DRV00091,2022-06-01,14,19619,44235.1,6.62,3083.2,0.5,6.6
DRV00091,2022-07-01,13,14208,29493.55,6.39,2256.2,0.462,7.3
DRV00091,2022-08-01,20,26417,60719.93,6.51,4020.8,0.45,6.9
DRV00091,2022-09-01,23,28245,63106.77,6.59,4242.8,0.478,7.7
DRV00091,2022-10-01,19,24014,50903.58,6.68,3653.3,0.579,7.7
DRV00091,2022-11-01,16,19240,41199.42,6.56,2917.5,0.438,5.5
DRV00091,2022-12-01,18,25242,55393.61,6.45,3932.9,0.611,8.9
DRV00091,2023-01-01,21,29586,66415.6,6.54,4558.2,0.476,6.6
DRV00091,2023-02-01,11,9089,21341.15,6.39,1411.5,0.273,6.7
DRV00091,2023-03-01,19,29324,64960.32,6.5,4581.8,0.368,6.2
DRV00091,2023-04-01,27,36201,68519.6,6.63,5521.1,0.519,7.2
DRV00091,2023-05-01,19,28525,59394.26,6.53,4336.1,0.316,5.8
DRV00091,2023-06-01,21,30882,63142.08,6.45,4725.2,0.381,6.5
DRV00091,2023-07-01,20,33447,77721.16,6.55,5219.2,0.6,7.7
DRV00091,2023-08-01,19,23764,47077.36,6.22,3775.2,0.474,6.9
DRV00091,2023-09-01,17,25051,52520.63,6.43,3900.9,0.471,7.5
DRV00091,2023-10-01,18,25479,57237.16,6.76,3787.7,0.389,6.1
DRV00091,2023-11-01,14,19109,44872.09,6.47,2945.5,0.214,6.4
DRV00091,2023-12-01,16,25682,58328.35,6.68,3890.1,0.5,6.5
DRV00091,2024-01-01,12,19717,47070.33,6.39,3153.3,0.167,7.3
DRV00091,2024-02-01,14,22786,49260.97,6.3,3705.5,0.571,7.7
DRV00091,2024-03-01,11,15564,30717.58,6.67,2292.5,0.273,7.1
DRV00091,2024-04-01,17,23792,48277.98,6.51,3715.8,0.647,6.8
DRV00091,2024-05-01,13,17237,35848.64,6.36,2701.6,0.385,7.4
DRV00091,2024-06-01,14,21484,38989.41,6.65,3287.8,0.429,7.3
DRV00091,2024-07-01,10,16525,37358.37,6.35,2664.9,0.4,6.8
DRV00091,2024-08-01,19,25350,53993.46,6.53,3947.9,0.368,5.7
DRV00091,2024-09-01,11,21385,52326.59,6.59,3283.0,0.455,5.2
DRV00091,2024-10-01,15,24138,53278.75,6.49,3726.2,0.533,7.8
DRV00091,2024-11-01,16,22789,54590.5,6.6,3531.2,0.5,7.7
DRV00091,2024-12-01,23,31065,68919.1,6.63,4646.7,0.565,7.6
DRV00092,2022-01-01,28,43049,89942.88,6.66,6538.8,0.393,7.0
DRV00092,2022-02-01,21,30255,60090.81,6.47,4680.4,0.381,7.1
DRV00092,2022-03-01,12,15524,33217.3,6.26,2526.1,0.333,9.1
DRV00092,2022-04-01,21,30146,60466.93,6.59,4549.3,0.286,6.4
DRV00092,2022-05-01,16,17526,39227.21,6.55,2664.2,0.438,5.7
DRV00092,2022-06-01,15,20660,42361.02,6.77,3032.3,0.6,6.7
DRV00092,2022-07-01,26,34911,70085.83,6.64,5351.8,0.577,6.9
DRV00092,2022-08-01,25,34636,72262.38,6.55,5205.5,0.52,7.2
DRV00092,2022-09-01,14,19435,42149.1,6.7,2884.3,0.214,6.9
DRV00092,2022-10-01,24,31132,69602.04,6.48,4710.9,0.458,6.7
DRV00092,2022-11-01,19,26960,62448.79,6.67,4053.0,0.474,7.8
DRV00092,2022-12-01,18,28470,63406.91,6.46,4371.2,0.5,7.0
DRV00092,2023-01-01,20,28223,63985.33,6.47,4476.8,0.45,7.3
DRV00092,2023-02-01,20,27090,57077.78,6.36,4218.9,0.4,7.4
DRV00092,2023-03-01,25,42959,91219.62,6.55,6624.9,0.44,7.3
DRV00092,2023-04-01,25,38331,78072.56,6.28,6196.1,0.52,7.0
DRV00092,2023-05-01,24,35180,75615.98,6.41,5492.6,0.333,7.0
DRV00092,2023-06-01,16,15785,37471.38,6.61,2407.3,0.25,6.4
DRV00092,2023-07-01,23,25396,51002.17,6.51,3999.0,0.522,6.1
DRV00092,2023-08-01,20,28113,60912.78,6.47,4329.5,0.45,8.2
DRV00092,2023-09-01,17,22692,46693.58,6.68,3420.2,0.353,6.7
DRV00092,2023-10-01,23,30901,65057.17,6.47,4716.3,0.522,7.1
DRV00092,2023-11-01,16,26931,58095.73,6.42,4253.5,0.438,8.2
DRV00092,2023-12-01,14,28289,64682.05,6.27,4600.6,0.143,6.4
DRV00092,2024-01-01,23,33491,73650.91,6.45,5359.4,0.435,6.3
DRV00092,2024-02-01,12,17918,38358.11,6.43,2893.1,0.333,8.2
DRV00092,2024-03-01,14,19654,39974.14,6.26,3168.4,0.286,7.7
DRV00092,2024-04-01,15,17835,39541.25,6.47,2730.8,0.467,7.4
DRV00092,2024-05-01,16,22487,52515.78,6.62,3419.4,0.375,7.8
DRV00092,2024-06-01,26,38132,80710.9,6.29,6117.3,0.577,7.7
DRV00092,2024-07-01,24,31557,65345.76,6.28,5132.0,0.375,6.8
DRV00092,2024-08-01,23,33631,70263.67,6.38,5288.9,0.435,7.2
DRV00092,2024-09-01,16,25968,48988.82,6.73,3884.4,0.625,7.7
DRV00092,2024-10-01,18,31567,71662.63,6.59,4915.9,0.278,7.0
DRV00092,2024-11-01,22,35828,81647.96,6.37,5663.6,0.591,8.1
DRV00092,2024-12-01,20,28284,56122.28,6.65,4315.1,0.4,7.2
DRV00094,2022-01-01,21,27189,54625.23,6.51,4234.5,0.429,7.0
DRV00094,2022-02-01,18,29222,63071.25,6.37,4585.9,0.444,7.3
DRV00094,2022-03-01,22,37341,83203.34,6.67,5716.0,0.5,6.7
DRV00094,2022-04-01,19,28283,66744.86,6.6,4315.9,0.263,6.8
DRV00094,2022-05-01,23,38566,83794.26,6.72,5794.1,0.435,6.8
DRV00094,2022-06-01,19,27777,60102.89,6.51,4329.0,0.684,7.0
DRV00094,2022-07-01,19,24994,51940.84,6.35,4087.9,0.316,6.2
DRV00094,2022-08-01,22,32754,70975.6,6.59,4990.1,0.636,5.9
DRV00094,2022-09-01,19,26277,57181.09,6.51,4065.0,0.474,7.0
DRV00094,2022-10-01,19,29407,64614.62,6.62,4380.9,0.316,6.6
DRV00094,2022-11-01,17,21867,46672.0,6.69,3278.2,0.294,5.5
DRV00094,2022-12-01,16,22481,46480.79,6.41,3577.6,0.562,8.8
DRV00094,2023-01-01,18,21363,42932.39,6.62,3207.9,0.278,7.4
DRV00094,2023-02-01,12,18936,32376.53,6.38,3013.4,0.583,6.5
DRV00094,2023-03-01,22,28108,59921.45,6.56,4312.6,0.318,7.0
DRV00094,2023-04-01,19,27835,57567.64,6.36,4380.9,0.263,6.3
DRV00094,2023-05-01,16,23188,50282.64,6.52,3537.2,0.562,7.2
DRV00094,2023-06-01,16,23928,47532.16,6.31,3853.7,0.625,7.0
DRV00094,2023-07-01,18,30527,66615.1,6.23,4943.4,0.556,8.0
DRV00094,2023-08-01,18,23291,54808.48,6.32,3683.7,0.5,7.2
DRV00094,2023-09-01,21,32081,69673.0,6.32,5149.2,0.524,5.8
DRV00094,2023-10-01,26,37682,78983.83,6.6,5751.2,0.385,6.7
DRV00094,2023-11-01,18,26214,63457.55,6.45,4084.9,0.278,7.3
DRV00094,2023-12-01,18,22524,51447.7,6.28,3598.5,0.444,6.2
DRV00094,2024-01-01,16,24326,49276.19,6.34,3885.3,0.438,8.5
DRV00094,2024-02-01,18,25361,53891.49,6.53,3929.2,0.333,7.1
DRV00094,2024-03-01,18,24741,51306.5,6.4,3991.0,0.389,7.7
DRV00094,2024-04-01,23,28302,62847.21,6.55,4355.5,0.522,6.5
DRV00094,2024-05-01,24,33615,68873.2,6.56,5124.0,0.375,6.7
DRV00094,2024-06-01,12,16439,36538.43,6.48,2586.7,0.5,8.6
DRV00094,2024-07-01,20,28651,66116.33,6.53,4443.2,0.5,7.1
DRV00094,2024-08-01,18,21920,46102.56,6.61,3329.9,0.333,7.0
DRV00094,2024-09-01,19,27697,59030.47,6.45,4298.7,0.316,6.5
DRV00094,2024-10-01,24,25661,56249.27,6.24,4128.5,0.375,6.0
DRV00094,2024-11-01,18,23129,49321.59,6.49,3546.6,0.444,7.4
DRV00094,2024-12-01,18,27624,60751.25,6.43,4342.1,0.556,6.5
DRV00095,2022-01-01,17,24196,54000.71,6.67,3585.9,0.294,7.1
DRV00095,2022-02-01,21,29696,57649.05,6.16,4931.4,0.619,6.8
DRV00095,2022-03-01,12,13244,29713.0,6.36,2074.9,0.333,7.3
DRV00095,2022-04-01,21,33690,79443.69,6.57,5172.1,0.476,6.1
DRV00095,2022-05-01,18,22069,47633.36,6.43,3432.1,0.389,6.3
DRV00095,2022-06-01,15,14790,29660.82,6.5,2307.5,0.4,8.5
DRV00095,2022-07-01,22,32270,70761.24,6.46,5029.0,0.318,7.8
DRV00095,2022-08-01,20,28826,62742.47,6.4,4554.4,0.45,7.7
DRV00095,2022-09-01,20,29741,62639.27,6.46,4564.7,0.5,6.2
DRV00095,2022-10-01,16,24996,58900.76,6.58,3829.8,0.438,6.6
DRV00095,2022-11-01,10,10393,23897.15,6.36,1602.3,0.2,5.2
DRV00095,2022-12-01,23,28192,61838.18,6.54,4440.9,0.478,7.1
DRV00095,2023-01-01,26,30960,66876.99,6.29,4871.7,0.423,7.1
DRV00095,2023-02-01,22,31095,66200.09,6.71,4644.6,0.318,7.3
DRV00095,2023-03-01,15,20350,45921.66,6.77,3087.7,0.133,6.7
DRV00095,2023-04-01,17,18531,41847.34,6.25,3007.6,0.588,6.2
DRV00095,2023-05-01,19,30933,65799.81,6.69,4621.0,0.316,6.4
DRV00095,2023-06-01,11,16797,37398.5,6.62,2571.2,0.727,7.0
DRV00095,2023-07-01,20,29890,70060.43,6.24,4797.2,0.35,6.0
DRV00095,2023-08-01,21,29726,66502.75,6.69,4501.5,0.476,7.3
DRV00095,2023-09-01,22,31867,70351.26,6.26,5055.8,0.318,7.3
DRV00095,2023-10-01,18,21821,48547.07,6.3,3459.2,0.389,6.7
DRV00095,2023-11-01,12,22133,44538.36,6.46,3389.1,0.333,6.6
DRV00095,2023-12-01,20,26256,52637.3,6.34,4098.0,0.5,6.1
DRV00095,2024-01-01,22,36180,75402.55,6.39,5731.6,0.591,7.0
DRV00095,2024-02-01,9,16630,38956.33,6.76,2495.0,0.556,7.2
DRV00095,2024-03-01,18,26398,59560.69,6.87,3874.3,0.389,7.0
DRV00095,2024-04-01,26,41610,85101.14,6.52,6485.6,0.385,6.5
DRV00095,2024-05-01,14,17172,33878.91,6.59,2662.2,0.286,7.4
DRV00095,2024-06-01,18,26698,56601.98,6.32,4294.5,0.333,6.4
DRV00095,2024-07-01,14,20333,40862.38,6.34,3222.9,0.429,6.5
DRV00095,2024-08-01,16,22287,41082.16,6.28,3543.8,0.438,7.8
DRV00095,2024-09-01,20,28031,63924.44,6.56,4381.1,0.3,7.5
DRV00095,2024-10-01,11,14517,29105.3,6.66,2205.9,0.455,7.2
DRV00095,2024-11-01,18,25428,51526.2,6.54,3936.2,0.5,7.0
DRV00095,2024-12-01,13,12278,24068.91,6.64,1871.5,0.462,7.6
DRV00097,2022-01-01,19,26304,54531.63,6.45,4050.9,0.474,6.6
DRV00097,2022-02-01,12,10940,23632.29,6.34,1737.7,0.167,7.4
DRV00097,2022-03-01,21,29367,60217.05,6.55,4456.8,0.19,7.7
DRV00097,2022-04-01,18,22616,48399.85,6.39,3623.6,0.667,7.0
DRV00097,2022-05-01,26,37293,75855.57,6.51,5738.9,0.346,8.4
DRV00097,2022-06-01,19,27859,62057.96,6.35,4496.7,0.526,6.8
DRV00097,2022-07-01,13,20707,44569.02,6.52,3175.3,0.462,6.7
DRV00097,2022-08-01,18,30308,61738.89,6.33,4858.4,0.556,6.5
DRV00097,2022-09-01,21,29836,61594.45,6.47,4598.5,0.667,6.6
DRV00097,2022-10-01,17,18534,39016.9,6.36,2917.9,0.471,6.4
DRV00097,2022-11-01,17,25639,54394.64,6.4,4061.3,0.529,7.1
DRV00097,2022-12-01,22,30301,66991.65,6.58,4525.5,0.455,7.4
DRV00097,2023-01-01,32,41691,83395.69,6.53,6481.5,0.531,6.6
DRV00097,2023-02-01,18,27049,52886.81,6.48,4185.1,0.5,7.4
DRV00097,2023-03-01,21,29919,61787.5,6.32,4750.4,0.476,6.6
DRV00097,2023-04-01,21,32027,68460.95,6.41,5151.6,0.429,7.0
DRV00097,2023-05-01,13,18426,41410.97,6.5,2881.1,0.462,6.6
DRV00097,2023-06-01,33,48141,94001.66,6.7,7153.1,0.455,7.1
DRV00097,2023-07-01,24,30762,65826.8,6.42,4773.9,0.583,7.5
DRV00097,2023-08-01,12,17861,40425.26,6.32,2837.6,0.25,7.6
DRV00097,2023-09-01,10,10470,22155.98,6.68,1577.0,0.6,6.5
DRV00097,2023-10-01,15,23419,48045.26,6.38,3742.6,0.2,5.5
DRV00097,2023-11-01,18,31203,72125.15,6.33,4925.8,0.444,6.8
DRV00097,2023-12-01,13,12972,26837.8,6.66,1931.8,0.231,6.7
DRV00097,2024-01-01,14,24471,52504.05,6.31,3882.2,0.429,7.7
DRV00097,2024-02-01,28,35767,75753.94,6.53,5461.8,0.357,7.2
DRV00097,2024-03-01,19,20653,43394.1,6.41,3238.5,0.368,6.8
DRV00097,2024-04-01,15,18671,38581.52,6.69,2806.7,0.467,6.0
DRV00097,2024-05-01,23,32331,70302.8,6.5,5122.2,0.261,5.8
DRV00097,2024-06-01,14,22218,52763.57,6.67,3345.2,0.286,5.4
DRV00097,2024-07-01,28,41331,92573.37,6.52,6386.7,0.321,6.6
DRV00097,2024-08-01,10,11439,23548.32,6.17,1876.3,0.4,8.1
DRV00097,2024-09-01,17,21572,44782.27,6.32,3423.5,0.412,5.9
DRV00097,2024-10-01,17,14464,26975.88,6.57,2225.1,0.471,7.4
DRV00097,2024-11-01,18,24669,54684.48,6.54,3776.1,0.5,6.5
DRV00097,2024-12-01,27,32451,68879.61,6.58,4988.3,0.296,7.7
DRV00098,2022-01-01,11,20368,41555.21,6.23,3321.5,0.455,7.9
DRV00098,2022-02-01,21,29715,69258.48,6.5,4627.2,0.429,7.0
DRV00098,2022-03-01,24,33082,65315.35,6.41,5089.6,0.208,7.7
DRV00098,2022-04-01,21,26864,59395.22,6.56,4081.6,0.381,8.6
DRV00098,2022-05-01,19,29284,62376.66,6.54,4561.4,0.421,6.8
DRV00098,2022-06-01,24,38671,83075.41,6.5,5874.6,0.5,7.2
DRV00098,2022-07-01,18,31394,70725.73,6.52,4898.4,0.611,7.1
DRV00098,2022-08-01,25,35339,72596.33,6.38,5479.8,0.36,7.0
DRV00098,2022-09-01,19,28113,65617.45,6.71,4123.8,0.474,7.1
DRV00098,2022-10-01,11,17981,37410.58,6.78,2662.1,0.273,5.4
DRV00098,2022-11-01,22,27192,54884.81,6.34,4273.1,0.455,7.7
DRV00098,2022-12-01,23,33091,72621.77,6.5,5234.3,0.435,6.3
DRV00098,2023-01-01,18,24775,53869.83,6.48,3816.5,0.167,7.8
DRV00098,2023-02-01,18,27339,55101.13,6.57,4313.4,0.444,7.6
DRV00098,2023-03-01,22,31980,69721.45,6.52,4999.8,0.364,6.0
DRV00098,2023-04-01,14,21649,47058.04,6.76,3199.6,0.214,7.2
DRV00098,2023-05-01,15,21539,45578.61,6.32,3417.3,0.333,7.4
DRV00098,2023-06-01,14,22096,49066.17,6.48,3422.9,0.429,6.6
DRV00098,2023-07-01,15,15694,31451.63,6.69,2351.1,0.467,6.6
DRV00098,2023-08-01,23,38346,82121.15,6.53,5983.5,0.348,7.7
DRV00098,2023-09-01,10,15931,34915.98,6.84,2303.2,0.3,5.9
DRV00098,2023-10-01,20,21065,47042.67,6.88,3126.1,0.6,7.7
DRV00098,2023-11-01,23,28487,58073.34,6.47,4428.7,0.391,6.6
DRV00098,2023-12-01,9,15644,35634.8,6.55,2397.7,0.444,7.4
DRV00098,2024-01-01,18,24720,51947.96,6.54,3897.0,0.333,5.3
DRV00098,2024-02-01,23,24341,52943.65,6.59,3848.4,0.391,7.4
DRV00098,2024-03-01,17,27610,58422.25,6.57,4410.7,0.412,6.5
DRV00098,2024-04-01,27,36800,77338.24,6.52,5663.5,0.407,6.9
DRV00098,2024-05-01,14,18628,39609.67,6.73,2809.7,0.286,7.7
DRV00098,2024-06-01,25,33903,75577.55,6.52,5242.8,0.4,8.1
DRV00098,2024-07-01,22,28022,60339.58,6.53,4341.1,0.227,7.9
DRV00098,2024-08-01,22,32260,67400.19,6.38,5150.4,0.636,6.6
DRV00098,2024-09-01,20,25625,54389.95,6.84,3813.3,0.55,7.2
DRV00098,2024-10-01,16,28278,64740.16,6.56,4328.2,0.625,7.2
DRV00098,2024-11-01,14,17050,37486.51,6.42,2764.4,0.429,6.4
DRV00098,2024-12-01,25,45001,92048.75,6.66,6713.9,0.44,6.5
DRV00099,2022-01-01,9,11799,21434.73,6.85,1751.1,0.444,7.3
DRV00099,2022-02-01,17,28907,61904.28,6.51,4496.3,0.412,7.0
DRV00099,2022-03-01,25,37265,75824.89,6.48,5778.4,0.4,7.4
DRV00099,2022-04-01,22,27906,59468.67,6.66,4222.1,0.409,8.0
DRV00099,2022-05-01,26,37553,86137.78,6.59,5709.4,0.5,6.5
DRV00099,2022-06-01,26,39483,83754.52,6.49,6132.8,0.423,6.7
DRV00099,2022-07-01,25,36331,79931.08,6.5,5680.9,0.56,6.5
DRV00099,2022-08-01,18,25163,55862.14,6.44,3957.6,0.611,7.7
DRV00099,2022-09-01,18,22764,48652.97,6.8,3366.7,0.5,7.4
DRV00099,2022-10-01,18,28215,62954.91,6.53,4379.1,0.444,7.9
DRV00099,2022-11-01,23,31462,74658.48,6.5,4777.0,0.696,7.8
DRV00099,2022-12-01,17,19921,42136.62,6.48,3066.2,0.353,7.8
DRV00099,2023-01-01,27,46058,96579.96,6.37,7305.8,0.519,7.5
DRV00099,2023-02-01,21,30193,66218.59,6.53,4659.8,0.429,7.8
DRV00099,2023-03-01,15,22623,51432.67,6.48,3561.8,0.467,6.6
DRV00099,2023-04-01,18,24384,55651.05,6.37,3824.2,0.389,6.0
DRV00099,2023-05-01,21,25773,56151.8,6.47,3964.8,0.429,6.7
DRV00099,2023-06-01,13,13294,30796.42,6.44,2073.8,0.615,6.6
DRV00099,2023-07-01,17,26496,54973.81,6.42,4219.5,0.471,6.9
DRV00099,2023-08-01,17,25223,53277.39,6.65,3909.3,0.412,6.9
DRV00099,2023-09-01,24,36100,82265.66,6.53,5413.5,0.375,6.2
DRV00099,2023-10-01,19,23917,51906.53,6.59,3670.5,0.368,7.5
DRV00099,2023-11-01,15,18084,38590.84,6.34,2822.7,0.667,6.6
DRV00099,2023-12-01,12,15230,33373.97,6.52,2383.1,0.667,6.3
DRV00099,2024-01-01,19,29806,65183.9,6.25,4808.2,0.368,7.7
DRV00099,2024-02-01,11,13423,28500.34,6.7,2024.3,0.273,6.1
DRV00099,2024-03-01,28,43832,92969.54,6.41,6952.5,0.5,7.1
DRV00099,2024-04-01,11,14893,32761.01,6.61,2258.2,0.455,6.6
DRV00099,2024-05-01,20,21033,47407.5,6.6,3162.4,0.45,6.7
DRV00099,2024-06-01,24,34892,73392.21,6.64,5341.8,0.625,7.2
DRV00099,2024-07-01,21,22667,47371.61,6.63,3501.6,0.381,7.0
DRV00099,2024-08-01,23,37293,89044.41,6.5,5801.4,0.435,6.7
DRV00099,2024-09-01,20,31747,72752.63,6.29,5085.2,0.45,6.8
DRV00099,2024-10-01,24,31358,65931.41,6.76,4629.4,0.458,7.6
DRV00099,2024-11-01,24,26529,53164.35,6.37,4171.7,0.417,7.3
DRV00099,2024-12-01,23,30339,65978.78,6.51,4685.6,0.261,6.7
DRV00100,2022-01-01,12,18766,34915.31,6.57,2916.7,0.333,6.5
DRV00100,2022-02-01,19,25364,58138.18,6.4,3906.9,0.474,7.3
DRV00100,2022-03-01,11,11758,25875.5,6.52,1836.0,0.727,6.9
DRV00100,2022-04-01,17,20392,43290.04,6.51,3051.9,0.471,6.9
DRV00100,2022-05-01,18,28438,56108.52,6.38,4467.9,0.556,7.2
DRV00100,2022-06-01,17,24577,50904.1,6.52,3777.8,0.529,7.2
DRV00100,2022-07-01,18,17553,38040.01,6.5,2707.1,0.611,6.8
DRV00100,2022-08-01,24,36076,76971.25,6.5,5584.8,0.458,6.9
DRV00100,2022-09-01,19,23802,52280.87,6.61,3628.8,0.632,6.4
DRV00100,2022-10-01,20,28455,62100.76,6.56,4332.6,0.5,7.0
DRV00100,2022-11-01,19,24712,55150.91,6.52,3778.5,0.421,7.4
DRV00100,2022-12-01,14,19953,46327.75,6.44,3106.2,0.429,6.8
DRV00100,2023-01-01,23,34877,73193.7,6.39,5517.3,0.435,7.0
DRV00100,2023-02-01,20,26234,53916.97,6.31,4201.3,0.4,7.0
DRV00100,2023-03-01,12,12233,28390.29,6.56,1941.5,0.417,6.9
DRV00100,2023-04-01,15,18502,38368.52,6.76,2771.0,0.333,7.9
